newData1,newData2,newData3,newData4,newData5,newData6
1,27186,4,4.91590959481833e-09,0,0
1,27187,4,4.91590955758081e-09,0,0
1,27188,4,4.91590955981903e-09,0,0
1,27189,4,4.91591048509871e-09,0,0
1,27190,4,4.91591048509374e-09,0,0
1,27191,4,4.91590952491333e-09,0,0
1,27192,4,4.91590957392004e-09,0,0
1,27193,4,4.91590952489719e-09,0,0
1,27194,4,4.91590952491333e-09,0,0
1,27195,4,4.915909567895e-09,0,0
1,27196,4,4.91590952491019e-09,0,0
1,27197,4,4.91590955991092e-09,0,0
1,27198,4,4.91590972909142e-09,0,0
1,27199,4,4.91591015252127e-09,0,0
1,27200,4,4.91591048509869e-09,0,0
1,27201,4,4.91590952488246e-09,0,0
1,27202,4,4.9159095445828e-09,0,0
1,27203,4,4.91590962292688e-09,0,0
1,27204,4,4.91591048508611e-09,0,0
1,27205,4,4.91590952489127e-09,0,0
1,27206,4,4.91590953189271e-09,0,0
1,27207,4,4.91590952491334e-09,0,0
1,27208,4,4.91590952724713e-09,0,0
1,27209,4,4.91590951694284e-09,0,0
1,27210,4,4.91590954086261e-09,0,0
1,27211,4,4.91590952484643e-09,0,0
1,27212,4,4.91590960893031e-09,0,0
1,27213,4,4.91591048509556e-09,0,0
1,27214,4,4.91590952491016e-09,0,0
1,27215,4,4.91590952489759e-09,0,0
1,27216,4,4.91590952490697e-09,0,0
1,27217,4,4.91590952490889e-09,0,0
1,27218,4,4.91590952476344e-09,0,0
1,27219,4,4.91590955991524e-09,0,0
1,27220,4,0.00339813293737037,0,1
1,27221,4,4.91590956224889e-09,0,0
1,27222,4,4.91591047394865e-09,0,0
1,27223,4,4.915909527244e-09,0,0
1,27224,4,4.91590951609708e-09,0,0
1,27225,4,4.91591047394865e-09,0,0
1,27226,4,4.91590981672047e-09,0,0
1,27227,4,4.91590981662257e-09,0,0
1,27228,4,4.91590981675143e-09,0,0
1,27229,4,4.91590981676234e-09,0,0
1,27230,4,4.91590981662253e-09,0,0
1,27231,4,4.91591031700403e-09,0,0
1,27232,4,4.91591047394552e-09,0,0
1,27233,4,4.91590981661868e-09,0,0
1,27234,4,4.91590956275083e-09,0,0
1,27235,4,4.91590951608441e-09,0,0
1,27236,4,0.000242705409320829,0,1
1,27237,4,2.82963453295376e-06,0,0
1,27238,4,2.57239503264587e-07,0,0
1,27239,4,0.000186370199834946,0,1
1,27240,4,2.57239502238249e-07,0,0
1,27241,4,2.57239503261105e-07,0,0
1,27242,4,2.57239503259218e-07,0,0
1,27243,4,2.5723950327096e-07,0,0
1,27244,4,4.91591047347767e-09,0,0
1,27245,4,4.91590971751184e-09,0,0
1,27246,4,4.91590971751184e-09,0,0
1,27247,4,4.91591014086373e-09,0,0
1,27248,4,4.91591047347426e-09,0,0
1,27249,4,4.91590958564626e-09,0,0
1,27250,4,0.000112017881661328,0,0
1,27251,4,4.91590951323235e-09,0,0
1,27252,4,4.91590957618342e-09,0,0
1,27253,4,4.9159095158093e-09,0,0
1,27254,4,4.91590951750947e-09,0,0
1,27255,4,4.91590956318396e-09,0,0
1,27256,4,9.33482324490834e-05,0,0
1,27257,4,4.91590978135421e-09,0,0
1,27258,4,1.86696467200864e-05,0,0
1,27259,4,4.91591047368468e-09,0,0
1,27260,4,4.91590951583005e-09,0,0
1,27261,4,4.91590951348681e-09,0,0
1,27262,4,4.91590971770976e-09,0,0
1,27263,4,4.915910316737e-09,0,0
1,27264,4,4.91591047365938e-09,0,0
1,27265,4,4.91590951116559e-09,0,0
1,27266,4,4.9159095134648e-09,0,0
1,27267,4,4.91590971768083e-09,0,0
1,27268,4,0.000168026821162062,0,0
1,27269,4,4.91590955497963e-09,0,0
1,27270,4,1.86696465065214e-05,0,0
1,27271,4,4.91590953156663e-09,0,0
1,27272,4,4.88755055986321e-06,0,0
1,27273,4,-2.18901793721055e-08,0,0
1,27274,4,-8.11979541167308e-06,0,0
1,27275,4,4.91590952003584e-09,0,0
1,27276,4,4.91590961101258e-09,0,0
1,27277,4,3.73392930329563e-05,0,0
1,27278,4,4.91590956904651e-09,0,0
1,27279,4,3.76180973338188e-05,0,0
1,27280,4,2.57239502022545e-07,0,0
1,27281,4,4.91590954840736e-09,0,0
1,27282,4,4.91590951340034e-09,0,0
1,27283,4,4.91591047358062e-09,0,0
1,27284,4,4.91590971757075e-09,0,0
1,27285,4,4.91591031661198e-09,0,0
1,27286,4,-2.18901793650322e-08,0,0
1,27287,4,4.91590971761387e-09,0,0
1,27288,4,4.9159095157373e-09,0,0
1,27289,4,4.9159095134035e-09,0,0
1,27290,4,0.000141494617922844,0,0
1,27291,4,4.91590957131234e-09,0,0
1,27292,4,1.86696465219317e-05,0,0
1,27293,4,4.9159095920532e-09,0,0
1,27294,4,4.91590952551733e-09,0,0
1,27295,4,4.91590952787806e-09,0,0
1,27296,4,4.91590971810767e-09,0,0
1,27297,4,4.91590951350824e-09,0,0
1,27298,4,4.91590959319098e-09,0,0
1,27299,4,4.91590952089872e-09,0,0
1,27300,4,4.91590958157133e-09,0,0
1,27301,4,4.91590978226832e-09,0,0
1,27302,4,4.91590951156352e-09,0,0
1,27303,4,4.91590978227673e-09,0,0
1,27304,4,4.91590951389731e-09,0,0
1,27305,4,4.91590955823641e-09,0,0
1,27306,4,4.91590954155704e-09,0,0
1,27307,4,4.91591031713492e-09,0,0
1,27308,4,4.91590951856491e-09,0,0
1,27309,4,0.000280559177718593,0,1
1,27310,4,4.91591031620923e-09,0,0
1,27311,4,1.86696472250884e-05,0,0
1,27312,4,4.91590956897975e-09,0,0
1,27313,4,1.86696465197304e-05,0,0
1,27314,4,2.57239503247898e-07,0,0
1,27315,4,4.91590978135736e-09,0,0
1,27316,4,4.91590965213456e-09,0,0
1,27317,4,1.86696467200878e-05,0,0
1,27318,4,4.91590953502206e-09,0,0
1,27319,4,4.91590952335897e-09,0,0
1,27320,4,4.91590951169336e-09,0,0
1,27321,4,4.91590953501654e-09,0,0
1,27322,4,4.91590960038768e-09,0,0
1,27323,4,4.91590951169335e-09,0,0
1,27324,4,4.91590959337022e-09,0,0
1,27325,4,4.91590966543952e-09,0,0
1,27326,4,4.91590960034115e-09,0,0
1,27327,4,4.91590972642376e-09,0,0
1,27328,4,4.91590953266605e-09,0,0
1,27329,4,4.91590957003188e-09,0,0
1,27330,4,4.9159097263667e-09,0,0
1,27331,4,4.91590957003705e-09,0,0
1,27332,4,4.91590966563979e-09,0,0
1,27333,4,4.91590951374156e-09,0,0
1,27334,4,4.91590953264914e-09,0,0
1,27335,4,0.000317383991065901,0,1
1,27336,4,4.91590951289307e-09,0,0
1,27337,4,0.000186370199833906,0,0
1,27338,4,4.91590951533496e-09,0,0
1,27339,4,4.91590951303384e-09,0,0
1,27340,4,3.73392929360848e-05,0,0
1,27341,4,4.91590951137949e-09,0,0
1,27342,4,4.91590951486274e-09,0,0
1,27343,4,4.91590951488107e-09,0,0
1,27344,4,4.9159097272431e-09,0,0
1,27345,4,4.91591047506854e-09,0,0
1,27346,4,4.9159095802061e-09,0,0
1,27347,4,4.91590951488138e-09,0,0
1,27348,4,4.91590951488476e-09,0,0
1,27349,4,4.91591031808678e-09,0,0
1,27350,4,4.91590954288724e-09,0,0
1,27351,4,4.91590951954898e-09,0,0
1,27352,4,4.91590951488477e-09,0,0
1,27353,4,4.91590951721856e-09,0,0
1,27354,4,4.91590953354258e-09,0,0
1,27355,4,4.91590951488476e-09,0,0
1,27356,4,4.91590953355515e-09,0,0
1,27357,4,4.91590951720715e-09,0,0
1,27358,4,4.91590951479983e-09,0,0
1,27359,4,4.91590951487846e-09,0,0
1,27360,4,4.91590951254523e-09,0,0
1,27361,4,4.91590957283912e-09,0,0
1,27362,4,4.91590951484453e-09,0,0
1,27363,4,4.91590951487885e-09,0,0
1,27364,4,4.91590951487847e-09,0,0
1,27365,4,4.91590954754539e-09,0,0
1,27366,4,4.91590981786915e-09,0,0
1,27367,4,4.91590951488476e-09,0,0
1,27368,4,4.91590951459979e-09,0,0
1,27369,4,4.91590951488076e-09,0,0
1,27370,4,4.91590972727799e-09,0,0
1,27371,4,0.000560089396624015,0,1
1,27372,4,4.9159095133643e-09,0,0
1,27373,4,4.91590971757782e-09,0,0
1,27374,4,4.91591047353825e-09,0,0
1,27375,4,4.91590959737918e-09,0,0
1,27376,4,4.91590957168734e-09,0,0
1,27377,4,4.91590951336746e-09,0,0
1,27378,4,4.91590962578413e-09,0,0
1,27379,4,0.000130687526610304,0,0
1,27380,4,4.91590952872985e-09,0,0
1,27381,4,4.91591031640714e-09,0,0
1,27382,4,4.91590971737675e-09,0,0
1,27383,4,4.91590958548225e-09,0,0
1,27384,4,7.46785869024718e-05,0,0
1,27385,4,4.91590952930509e-09,0,0
1,27386,4,1.86696464823012e-05,0,0
1,27387,4,-2.18901793865963e-08,0,0
1,27388,4,-8.11979542551973e-06,0,0
1,27389,4,-2.18901794079767e-08,0,0
1,27390,4,-8.11979544510153e-06,0,0
1,27391,4,4.91590953196874e-09,0,0
1,27392,4,4.91591014091258e-09,0,0
1,27393,4,4.91590951329833e-09,0,0
1,27394,4,4.91590954830851e-09,0,0
1,27395,4,4.91591014091257e-09,0,0
1,27396,4,4.91590952263354e-09,0,0
1,27397,4,0.000112017880047355,0,0
1,27398,4,2.57239502026826e-07,0,0
1,27399,4,4.91590952458216e-09,0,0
1,27400,4,1.89268859811142e-05,0,0
1,27401,4,2.57239503268586e-07,0,0
1,27402,4,4.91591031620923e-09,0,0
1,27403,4,1.86696472250884e-05,0,0
1,27404,4,4.91590954096078e-09,0,0
1,27405,4,1.86696464933035e-05,0,0
1,27406,4,4.91590965212827e-09,0,0
1,27407,4,4.91590952824101e-09,0,0
1,27408,4,4.91590951651945e-09,0,0
1,27409,4,4.91590951870688e-09,0,0
1,27410,4,4.91590978728939e-09,0,0
1,27411,4,4.91590951657515e-09,0,0
1,27412,4,4.91590955623718e-09,0,0
1,27413,4,4.91590952814922e-09,0,0
1,27414,4,4.91590951634825e-09,0,0
1,27415,4,4.9159103218038e-09,0,0
1,27416,4,4.91590952323065e-09,0,0
1,27417,4,4.91590951890895e-09,0,0
1,27418,4,4.91590951637332e-09,0,0
1,27419,4,4.91590965212512e-09,0,0
1,27420,4,4.91591032211508e-09,0,0
1,27421,4,4.91590951657515e-09,0,0
1,27422,4,4.91590951890895e-09,0,0
1,27423,4,4.91590951890895e-09,0,0
1,27424,4,4.91590951890484e-09,0,0
1,27425,4,4.91590951890895e-09,0,0
1,27426,4,4.91590954691143e-09,0,0
1,27427,4,4.91590952570853e-09,0,0
1,27428,4,4.91590953268901e-09,0,0
1,27429,4,4.91590951855494e-09,0,0
1,27430,4,4.91590951716104e-09,0,0
1,27431,4,4.91590951890895e-09,0,0
1,27432,4,4.91590952357341e-09,0,0
1,27433,4,4.91590951657515e-09,0,0
1,27434,4,4.91590951654693e-09,0,0
1,27435,4,4.91590965212802e-09,0,0
1,27436,4,4.9159095189058e-09,0,0
1,27437,4,4.91590965213456e-09,0,0
1,27438,4,4.91590951890895e-09,0,0
1,27439,4,4.91590951651945e-09,0,0
1,27440,4,4.91590965213456e-09,0,0
1,27441,4,4.91590951657515e-09,0,0
1,27442,4,4.9159095253342e-09,0,0
1,27443,4,4.91590951890266e-09,0,0
1,27444,4,4.91590954682957e-09,0,0
1,27445,4,4.91590953990686e-09,0,0
1,27446,4,4.91590960048565e-09,0,0
1,27447,4,4.91590953057267e-09,0,0
1,27448,4,4.91590953291174e-09,0,0
1,27449,4,4.91590959825202e-09,0,0
1,27450,4,4.91590951870714e-09,0,0
1,27451,4,4.91590951888107e-09,0,0
1,27452,4,4.91590951889877e-09,0,0
1,27453,4,4.91590951890896e-09,0,0
1,27454,4,4.91590951888074e-09,0,0
1,27455,4,4.91590951890895e-09,0,0
1,27456,4,4.91590951886263e-09,0,0
1,27457,4,4.91590951889175e-09,0,0
1,27458,4,4.91590951890895e-09,0,0
1,27459,4,4.91590952123961e-09,0,0
1,27460,4,4.91590952124276e-09,0,0
1,27461,4,4.91590956889204e-09,0,0
1,27462,4,4.91590951657515e-09,0,0
1,27463,4,4.9159095189058e-09,0,0
1,27464,4,4.91590953291174e-09,0,0
1,27465,4,4.91590959125058e-09,0,0
1,27466,4,4.91590953290231e-09,0,0
1,27467,4,4.91590951890896e-09,0,0
1,27468,4,4.91591032213037e-09,0,0
1,27469,4,4.91590951890895e-09,0,0
1,27470,4,4.91590952589048e-09,0,0
1,27471,4,4.91590959825312e-09,0,0
1,27472,4,4.91590952556446e-09,0,0
1,27473,4,4.91590954222189e-09,0,0
1,27474,4,4.91590978729468e-09,0,0
1,27475,4,4.91590959125372e-09,0,0
1,27476,4,4.91591032214656e-09,0,0
1,27477,4,4.91590952357654e-09,0,0
1,27478,4,4.91590951657515e-09,0,0
1,27479,4,4.91590959805648e-09,0,0
1,27480,4,4.91590959805648e-09,0,0
1,27481,4,4.91590965178866e-09,0,0
1,27482,4,4.91590951890895e-09,0,0
1,27483,4,4.91590951754839e-09,0,0
1,27484,4,4.9159095165742e-09,0,0
1,27485,4,4.91590951657515e-09,0,0
1,27486,4,4.91590951890895e-09,0,0
1,27487,4,4.9159095282128e-09,0,0
1,27488,4,4.91590953057167e-09,0,0
1,27489,4,4.91590965213456e-09,0,0
1,27490,4,4.91590951889878e-09,0,0
1,27491,4,0.00169893783447829,0,1
1,27492,4,4.91590978094863e-09,0,0
1,27493,4,0.00018637019983486,0,1
1,27494,4,4.91590951057187e-09,0,0
1,27495,4,5.14479006431671e-07,0,0
1,27496,4,4.91590959458252e-09,0,0
1,27497,4,4.9159097812597e-09,0,0
1,27498,4,2.57239503242608e-07,0,0
1,27499,4,4.91590952321095e-09,0,0
1,27500,4,2.57239503256096e-07,0,0
1,27501,4,4.91590951522687e-09,0,0
1,27502,4,2.572395032677e-07,0,0
1,27503,4,4.91591031613383e-09,0,0
1,27504,4,4.9159095138052e-09,0,0
1,27505,4,4.91590964929615e-09,0,0
1,27506,4,4.91590964936145e-09,0,0
1,27507,4,4.91590952524731e-09,0,0
1,27508,4,4.9159095254185e-09,0,0
1,27509,4,4.91590952229833e-09,0,0
1,27510,4,4.91590951841709e-09,0,0
1,27511,4,4.915909516139e-09,0,0
1,27512,4,4.91590959547166e-09,0,0
1,27513,4,4.9159095231404e-09,0,0
1,27514,4,4.9159096493646e-09,0,0
1,27515,4,4.91590952760617e-09,0,0
1,27516,4,4.9159095160833e-09,0,0
1,27517,4,4.91590952527237e-09,0,0
1,27518,4,4.91590959547262e-09,0,0
1,27519,4,4.91590952761919e-09,0,0
1,27520,4,4.91590959528652e-09,0,0
1,27521,4,4.9159095138052e-09,0,0
1,27522,4,4.9159095138052e-09,0,0
1,27523,4,4.9159095138052e-09,0,0
1,27524,4,4.91590951591624e-09,0,0
1,27525,4,4.9159095837986e-09,0,0
1,27526,4,4.9159095160833e-09,0,0
1,27527,4,4.91590953577736e-09,0,0
1,27528,4,4.91590951613901e-09,0,0
1,27529,4,4.91590959548521e-09,0,0
1,27530,4,4.91590953013866e-09,0,0
1,27531,4,4.9159103193451e-09,0,0
1,27532,4,4.9159096493646e-09,0,0
1,27533,4,4.91591031903386e-09,0,0
1,27534,4,4.91590978418197e-09,0,0
1,27535,4,4.91590953947701e-09,0,0
1,27536,4,4.91591031936398e-09,0,0
1,27537,4,4.9159095208066e-09,0,0
1,27538,4,4.91590978430507e-09,0,0
1,27539,4,4.9159095324756e-09,0,0
1,27540,4,4.9159095184728e-09,0,0
1,27541,4,4.91590951846705e-09,0,0
1,27542,4,4.91590964931828e-09,0,0
1,27543,4,4.9159095138052e-09,0,0
1,27544,4,4.91590951825006e-09,0,0
1,27545,4,4.91590951609819e-09,0,0
1,27546,4,4.91590951477528e-09,0,0
1,27547,4,4.91590952524731e-09,0,0
1,27548,4,4.9159095138052e-09,0,0
1,27549,4,4.91590951377068e-09,0,0
1,27550,4,4.9159095208066e-09,0,0
1,27551,4,4.91590953543672e-09,0,0
1,27552,4,4.91590951608331e-09,0,0
1,27553,4,0.000915091485292824,0,1
1,27554,4,4.91590953254931e-09,0,0
1,27555,4,4.91590959557523e-09,0,0
1,27556,4,4.91591031712968e-09,0,0
1,27557,4,4.91590959557208e-09,0,0
1,27558,4,4.91590952322726e-09,0,0
1,27559,4,4.91591031691324e-09,0,0
1,27560,4,4.91590951385877e-09,0,0
1,27561,4,4.91590953022238e-09,0,0
1,27562,4,4.91590958624e-09,0,0
1,27563,4,4.91590952787598e-09,0,0
1,27564,4,4.91590959556893e-09,0,0
1,27565,4,4.9159095418977e-09,0,0
1,27566,4,4.91590951389208e-09,0,0
1,27567,4,4.91590955122346e-09,0,0
1,27568,4,4.91590958623173e-09,0,0
1,27569,4,4.91591014150631e-09,0,0
1,27570,4,0.000280044699591332,0,1
1,27571,4,-2.18901793889259e-08,0,0
1,27572,4,-8.11979542771926e-06,0,0
1,27573,4,4.91590951290039e-09,0,0
1,27574,4,4.91590951523945e-09,0,0
1,27575,4,4.91590951333273e-09,0,0
1,27576,4,0.000186370199881215,0,1
1,27577,4,2.57239503232776e-07,0,0
1,27578,4,-2.18901793933307e-08,0,0
1,27579,4,-8.11979543159522e-06,0,0
1,27580,4,-2.18901793918632e-08,0,0
1,27581,4,-8.11979543027762e-06,0,0
1,27582,4,-4.72715224206304e-05,0,0
1,27583,4,4.91590952497049e-09,0,0
1,27584,4,4.91590951660537e-09,0,0
1,27585,4,4.91591014057641e-09,0,0
1,27586,4,1.8669647059273e-05,0,0
1,27587,4,4.91591014064869e-09,0,0
1,27588,4,4.91591014064869e-09,0,0
1,27589,4,4.91591014058272e-09,0,0
1,27590,4,1.86696470592759e-05,0,0
1,27591,4,3.73392941186717e-05,0,0
1,27592,4,4.91590952875902e-09,0,0
1,27593,4,4.91590951316955e-09,0,0
1,27594,4,4.915909541172e-09,0,0
1,27595,4,7.46785859713584e-05,0,0
1,27596,4,2.5723950327414e-07,0,0
1,27597,4,-2.18901793918533e-08,0,0
1,27598,4,-2.18901791729919e-08,0,0
1,27599,4,-2.18901794505354e-08,0,0
1,27600,4,-2.18901793890828e-08,0,0
1,27601,4,-2.18901793881096e-08,0,0
1,27602,4,-2.18901793891026e-08,0,0
1,27603,4,-4.87187724198477e-05,0,0
1,27604,4,4.91591047334862e-09,0,0
1,27605,4,4.91591031639828e-09,0,0
1,27606,4,4.915909529503e-09,0,0
1,27607,4,4.91590971736966e-09,0,0
1,27608,4,7.46785877406697e-05,0,0
1,27609,4,-2.18901793876891e-08,0,0
1,27610,4,-2.18901793893956e-08,0,0
1,27611,4,-2.18901793890518e-08,0,0
1,27612,4,-2.18901794300898e-08,0,0
1,27613,4,-4.05989771754196e-05,0,0
1,27614,4,-2.1890179450183e-08,0,0
1,27615,4,-2.18901793275897e-08,0,0
1,27616,4,-1.62395908532917e-05,0,0
1,27617,4,-2.1890179389052e-08,0,0
1,27618,4,-2.18901794300891e-08,0,0
1,27619,4,-8.11979546512868e-06,0,0
1,27620,4,4.9159095129685e-09,0,0
1,27621,4,1.86696464668893e-05,0,0
1,27622,4,-2.18901793696696e-08,0,0
1,27623,4,-8.11979540942675e-06,0,0
1,27624,4,4.91591014071466e-09,0,0
1,27625,4,4.91590951543422e-09,0,0
1,27626,4,4.91591031632762e-09,0,0
1,27627,4,5.60089407538086e-05,0,0
1,27628,4,4.91590951052287e-09,0,0
1,27629,4,4.91590955737039e-09,0,0
1,27630,4,4.91590952002641e-09,0,0
1,27631,4,3.73392929823288e-05,0,0
1,27632,4,4.91590951290567e-09,0,0
1,27633,4,4.91590952251473e-09,0,0
1,27634,4,4.91590951247968e-09,0,0
1,27635,4,4.91590957809006e-09,0,0
1,27636,4,4.91590951323083e-09,0,0
1,27637,4,4.91590951284816e-09,0,0
1,27638,4,4.91590951523373e-09,0,0
1,27639,4,4.91591014084131e-09,0,0
1,27640,4,4.91590952100273e-09,0,0
1,27641,4,4.91590952254362e-09,0,0
1,27642,4,9.33482329453572e-05,0,0
1,27643,4,-8.11979542784379e-06,0,0
1,27644,4,4.91590955037529e-09,0,0
1,27645,4,4.91590953403865e-09,0,0
1,27646,4,3.73392929889412e-05,0,0
1,27647,4,-2.18901793914175e-08,0,0
1,27648,4,4.9159095175702e-09,0,0
1,27649,4,-2.18901793841369e-08,0,0
1,27650,4,2.92194975194524e-05,0,0
1,27651,4,4.91590965044707e-09,0,0
1,27652,4,4.91590965044706e-09,0,0
1,27653,4,2.78804342673992e-07,0,0
1,27654,4,4.91591031613932e-09,0,0
1,27655,4,4.9159097813617e-09,0,0
1,27656,4,4.91591047322299e-09,0,0
1,27657,4,4.91591014051164e-09,0,0
1,27658,4,3.73392940929534e-05,0,0
1,27659,4,2.57239503256083e-07,0,0
1,27660,4,4.91590957824901e-09,0,0
1,27661,4,-2.1890179413555e-08,0,0
1,27662,4,-8.1197954501329e-06,0,0
1,27663,4,4.91590951287622e-09,0,0
1,27664,4,2.78804341864356e-07,0,0
1,27665,4,4.91591014055438e-09,0,0
1,27666,4,1.86696470592628e-05,0,0
1,27667,4,2.57239503271122e-07,0,0
1,27668,4,0.000186370199833917,0,0
1,27669,4,4.91590951763293e-09,0,0
1,27670,4,1.86696464712912e-05,0,0
1,27671,4,2.57239502464091e-07,0,0
1,27672,4,4.91590951296533e-09,0,0
1,27673,4,1.86696464668878e-05,0,0
1,27674,4,4.91591014051675e-09,0,0
1,27675,4,4.91591014051675e-09,0,0
1,27676,4,1.86696469953081e-05,0,0
1,27677,4,0.000372740399721555,0,1
1,27678,4,2.57239503270993e-07,0,0
1,27679,4,-2.18901794297432e-08,0,0
1,27680,4,-8.11979546496544e-06,0,0
1,27681,4,4.91590954687683e-09,0,0
1,27682,4,4.91590951788107e-09,0,0
1,27683,4,4.91590971744588e-09,0,0
1,27684,4,4.91590969079492e-09,0,0
1,27685,4,4.91591047339058e-09,0,0
1,27686,4,9.33482336383346e-05,0,0
1,27687,4,-2.18901793889658e-08,0,0
1,27688,4,-8.11979542773827e-06,0,0
1,27689,4,4.91590951303421e-09,0,0
1,27690,4,4.91590951303446e-09,0,0
1,27691,4,4.91590951769061e-09,0,0
1,27692,4,3.73392929338986e-05,0,0
1,27693,4,-2.18901791729072e-08,0,0
1,27694,4,-2.18901792989329e-08,0,0
1,27695,4,-2.18901794508793e-08,0,0
1,27696,4,-2.43593860492606e-05,0,0
1,27697,4,4.91590951063468e-09,0,0
1,27698,4,1.86696464646875e-05,0,0
1,27699,4,4.91591031613697e-09,0,0
1,27700,4,2.57239503274275e-07,0,0
1,27701,4,4.91590952221883e-09,0,0
1,27702,4,4.91590971711288e-09,0,0
1,27703,4,4.91591031640715e-09,0,0
1,27704,4,4.91591014078063e-09,0,0
1,27705,4,4.91590951316639e-09,0,0
1,27706,4,4.91591031640409e-09,0,0
1,27707,4,7.46785879770634e-05,0,0
1,27708,4,4.91590951341885e-09,0,0
1,27709,4,4.91590951343342e-09,0,0
1,27710,4,4.9159095787371e-09,0,0
1,27711,4,4.91590956341335e-09,0,0
1,27712,4,4.9159095110996e-09,0,0
1,27713,4,4.91590951343342e-09,0,0
1,27714,4,4.91590956243067e-09,0,0
1,27715,4,4.91590951653032e-09,0,0
1,27716,4,0.000149357171891373,0,0
1,27717,4,2.57239503269829e-07,0,0
1,27718,4,4.9159103162752e-09,0,0
1,27719,4,4.91591031627205e-09,0,0
1,27720,4,3.73392944502952e-05,0,0
1,27721,4,-2.18901793915442e-08,0,0
1,27722,4,-2.18901793798444e-08,0,0
1,27723,4,-1.6239590848908e-05,0,0
1,27724,4,4.91590951310042e-09,0,0
1,27725,4,4.91590951309784e-09,0,0
1,27726,4,4.91590951309703e-09,0,0
1,27727,4,5.60089394010257e-05,0,0
1,27728,4,4.9159095623973e-09,0,0
1,27729,4,4.9159095134187e-09,0,0
1,27730,4,4.91590957877678e-09,0,0
1,27731,4,4.91590951337091e-09,0,0
1,27732,4,4.91590951342852e-09,0,0
1,27733,4,4.91590951340783e-09,0,0
1,27734,4,4.91590951307065e-09,0,0
1,27735,4,4.91590951972437e-09,0,0
1,27736,4,0.000149357171852438,0,0
1,27737,4,4.91590951290567e-09,0,0
1,27738,4,4.91590951779993e-09,0,0
1,27739,4,4.91590953817706e-09,0,0
1,27740,4,4.91590951313821e-09,0,0
1,27741,4,4.91590954815895e-09,0,0
1,27742,4,7.49358254326322e-05,0,0
1,27743,4,2.57239503268513e-07,0,0
1,27744,4,-2.18901793892886e-08,0,0
1,27745,4,4.91590978133567e-09,0,0
1,27746,4,4.9159095131664e-09,0,0
1,27747,4,4.91590952717234e-09,0,0
1,27748,4,4.91590951549427e-09,0,0
1,27749,4,7.46785861367889e-05,0,0
1,27750,4,4.91590978135735e-09,0,0
1,27751,4,1.86696467200878e-05,0,0
1,27752,4,2.78804342415622e-07,0,0
1,27753,4,4.91590951324813e-09,0,0
1,27754,4,4.91590955627461e-09,0,0
1,27755,4,4.91590953830795e-09,0,0
1,27756,4,4.91590952497049e-09,0,0
1,27757,4,0.000112017878892791,0,0
1,27758,4,2.57239503267726e-07,0,0
1,27759,4,4.91591031640086e-09,0,0
1,27760,4,4.91590956217624e-09,0,0
1,27761,4,4.91590956217583e-09,0,0
1,27762,4,4.91590956217625e-09,0,0
1,27763,4,7.46785867651805e-05,0,0
1,27764,4,4.91591031614642e-09,0,0
1,27765,4,2.78804342677138e-07,0,0
1,27766,4,2.57239503247692e-07,0,0
1,27767,4,2.78804342683928e-07,0,0
1,27768,4,2.57239503192773e-07,0,0
1,27769,4,2.57239503205059e-07,0,0
1,27770,4,2.5723950318418e-07,0,0
1,27771,4,2.57239503270782e-07,0,0
1,27772,4,5.3604384594114e-07,0,0
1,27773,4,4.91590951289611e-09,0,0
1,27774,4,2.5723950246355e-07,0,0
1,27775,4,2.57239503270564e-07,0,0
1,27776,4,-2.18901794257692e-08,0,0
1,27777,4,4.91591014051675e-09,0,0
1,27778,4,2.57239503271218e-07,0,0
1,27779,4,4.91590951154196e-09,0,0
1,27780,4,2.57239503271283e-07,0,0
1,27781,4,2.78804342415836e-07,0,0
1,27782,4,4.9159095628927e-09,0,0
1,27783,4,1.8669646514058e-05,0,0
1,27784,4,4.9159095152082e-09,0,0
1,27785,4,2.57239503269871e-07,0,0
1,27786,4,-2.18901793892844e-08,0,0
1,27787,4,2.57239503157693e-07,0,0
1,27788,4,2.57239502544961e-07,0,0
1,27789,4,4.91590951290567e-09,0,0
1,27790,4,4.91590951290251e-09,0,0
1,27791,4,4.91591014037001e-09,0,0
1,27792,4,2.57239502463163e-07,0,0
1,27793,4,2.5723950246368e-07,0,0
1,27794,4,2.57239503267353e-07,0,0
1,27795,4,2.57239503269801e-07,0,0
1,27796,4,-2.7981381177734e-09,0,0
1,27797,4,2.572395024637e-07,0,0
1,27798,4,2.57239503267518e-07,0,0
1,27799,4,2.57239503271008e-07,0,0
1,27800,4,2.78804342676806e-07,0,0
1,27801,4,2.57239503206166e-07,0,0
1,27802,4,4.91591014051045e-09,0,0
1,27803,4,4.91590961556815e-09,0,0
1,27804,4,2.5723950326239e-07,0,0
1,27805,4,2.57239503273786e-07,0,0
1,27806,4,4.91591031620923e-09,0,0
1,27807,4,1.86696472250884e-05,0,0
1,27808,4,4.91590956190292e-09,0,0
1,27809,4,4.9159095129685e-09,0,0
1,27810,4,2.57239503271251e-07,0,0
1,27811,4,1.72503411432194e-09,0,0
1,27812,4,2.57239503207738e-07,0,0
1,27813,4,4.91590953167652e-09,0,0
1,27814,4,4.91590956204429e-09,0,0
1,27815,4,3.7339292997735e-05,0,0
1,27816,4,2.5723950314152e-07,0,0
1,27817,4,2.57239503186263e-07,0,0
1,27818,4,-2.18901787576525e-08,0,0
1,27819,4,-2.18901793889589e-08,0,0
1,27820,4,-1.62395902596667e-05,0,0
